location_id,name,type,dimension,url,created,character_id
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,22
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,27
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,42
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,43
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,44
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,48
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,53
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,56
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,61
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,69
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,72
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,73
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,74
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,77
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,78
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,85
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,86
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,95
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,118
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,119
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,123
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,135
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,143
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,152
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,164
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,165
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,187
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,200
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,206
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,209
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,220
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,229
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,231
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,235
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,267
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,278
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,281
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,283
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,284
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,285
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,286
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,287
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,288
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,289
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,291
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,295
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,298
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,299
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,322
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,325
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,328
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,330
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,345
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,359
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,366
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,378
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,385
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,392
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,461
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,462
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,463
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,464
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,465
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,466
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,472
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,473
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,474
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,475
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,476
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,477
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,478
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,479
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,480
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,481
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,482
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,483
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,484
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,485
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,486
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,487
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,488
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,489
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,2
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,1
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,801
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,802
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,803
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,804
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,805
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,806
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,810
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,811
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,812
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,819
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,820
3,Citadel of Ricks,Space station,unknown,https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z,818
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,10
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,81
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,208
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,226
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,340
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,362
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,375
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,382
4,Worldender's lair,Planet,unknown,https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z,395
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,12
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,17
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,96
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,97
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,98
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,99
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,100
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,101
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,108
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,268
5,Anatomy Park,Microverse,Dimension C-137,https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z,300
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,20
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,28
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,29
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,34
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,49
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,51
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,54
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,121
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,126
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,129
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,134
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,136
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,145
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,157
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,173
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,184
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,205
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,207
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,214
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,222
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,223
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,224
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,225
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,250
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,254
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,260
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,264
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,266
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,275
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,277
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,279
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,312
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,314
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,315
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,316
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,317
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,318
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,334
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,351
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,358
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,367
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,370
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,373
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,403
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,406
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,407
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,408
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,409
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,410
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,411
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,412
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,413
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,414
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,415
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,416
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,417
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,418
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,457
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,458
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,459
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,709
6,Interdimensional Cable,TV,unknown,https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z,711
7,Immortality Field Resort,Resort,unknown,https://rickandmortyapi.com/api/location/7,2017-11-10T13:09:17.136Z,23
7,Immortality Field Resort,Resort,unknown,https://rickandmortyapi.com/api/location/7,2017-11-10T13:09:17.136Z,204
7,Immortality Field Resort,Resort,unknown,https://rickandmortyapi.com/api/location/7,2017-11-10T13:09:17.136Z,320
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,25
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,52
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,68
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,110
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,111
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,140
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,156
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,228
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,323
8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z,342
9,Purge Planet,Planet,Replacement Dimension,https://rickandmortyapi.com/api/location/9,2017-11-10T13:09:29.566Z,26
9,Purge Planet,Planet,Replacement Dimension,https://rickandmortyapi.com/api/location/9,2017-11-10T13:09:29.566Z,139
9,Purge Planet,Planet,Replacement Dimension,https://rickandmortyapi.com/api/location/9,2017-11-10T13:09:29.566Z,202
9,Purge Planet,Planet,Replacement Dimension,https://rickandmortyapi.com/api/location/9,2017-11-10T13:09:29.566Z,273
10,Venzenulon 7,Planet,unknown,https://rickandmortyapi.com/api/location/10,2017-11-18T11:21:51.643Z,33
11,Bepis 9,Planet,unknown,https://rickandmortyapi.com/api/location/11,2017-11-18T11:26:03.325Z,35
12,Cronenberg Earth,Planet,Cronenberg Dimension,https://rickandmortyapi.com/api/location/12,2017-11-18T11:29:27.857Z,
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,40
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,55
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,131
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,132
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,146
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,148
13,Nuptia 4,Planet,unknown,https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z,163
